scope,experiment,comparison,baseline_mean,candidate_mean,cost_difference,relative_difference_pct,ci_low,ci_high,ci_low_pct,ci_high_pct,n_pairs,n_training_seeds,favorable_cost_interval,source
transport_timing_sensitivity,specimen_availability_lead_0,AFR-GCN-DDPG vs MDL-2,2645338868.324664,2662080904.511863,16742036.187199116,0.632888148572138,14280892.537919993,19316646.65729506,0.5398511589165252,0.7302144495963424,500,5,False,experiments/evidence/patient_indexed_specimen_routing_primary_ddpg/sensitivity/lead0_summary.json
transport_timing_sensitivity,specimen_availability_lead_0,AFR-Flat-DDPG vs MDL-2,2645338868.324664,2655308195.792204,9969327.467539787,0.37686390907844347,7969965.508531205,12027058.574447216,0.3012833480036799,0.4546509605426902,500,5,False,experiments/evidence/patient_indexed_specimen_routing_primary_ddpg/sensitivity/lead0_summary.json
transport_timing_sensitivity,specimen_availability_lead_0,AFR-GCN-DDPG vs AFR-Flat-DDPG,2655308195.792204,2662080904.511863,6772708.719659328,0.2550629991046561,3818897.7903435077,10221745.112706423,0.14382126324903502,0.3849551298378301,500,5,False,experiments/evidence/patient_indexed_specimen_routing_primary_ddpg/sensitivity/lead0_summary.json
transport_timing_sensitivity,finished_product_return_lead_1,AFR-GCN-DDPG vs MDL-2,2780021015.8290453,2750840400.351615,-29180615.477430344,-1.0496544922243414,-31372715.471041206,-27062864.48125766,-1.1285064138871403,-0.973476974712261,500,5,True,experiments/evidence/patient_indexed_specimen_routing_primary_ddpg/sensitivity/return1_summary.json
transport_timing_sensitivity,finished_product_return_lead_1,AFR-Flat-DDPG vs MDL-2,2780021015.8290453,2759209649.0878916,-20811366.741153717,-0.7486046552402571,-22512957.351683002,-19106752.85030977,-0.8098124878732001,-0.6872880723389726,500,5,True,experiments/evidence/patient_indexed_specimen_routing_primary_ddpg/sensitivity/return1_summary.json
transport_timing_sensitivity,finished_product_return_lead_1,AFR-GCN-DDPG vs AFR-Flat-DDPG,2759209649.0878916,2750840400.351615,-8369248.736276627,-0.30332050843049346,-10630253.979729388,-6230903.950549602,-0.38526445365408957,-0.22582205569661382,500,5,True,experiments/evidence/patient_indexed_specimen_routing_primary_ddpg/sensitivity/return1_summary.json
