algorithm,training_seed,scenario,checkpoint_variant,step,configured_horizon,horizon,rollout_seed_start,rollout_replications,candidate_index,candidate_label,executed_action_id,executed_action_distinct,total_cost,true_cost_advantage,critic_q,critic_advantage,gradient_score,policy_action_linf_to_candidate,completion_service_level,patients_lost,patient_ineligibility_during_manufacturing_rate
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,1,1,96401800,3,4,specimen_transfer:-1x0.1,5975e0e91924901c,1,67996155.452171,1013919.1274581403,-1.6583020687103271,-0.0025801658630371094,-0.0016564605757594109,0.09725003689527512,0.4540886249428963,68.0,0.03228621291448516
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,4,4,96401810,3,0,mdl2,9472127bf721be07,1,259465927.9827038,0.0,-1.65572190284729,0.0,-0.0005378478090278804,0.012558109126985073,0.43918791209709807,220.66666666666666,0.03992062766542721
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,4,4,96401810,3,1,specimen_transfer:+1x0.05,241ec2627e75e381,1,256795338.10979328,2670589.8729105294,-1.654998779296875,0.0007231235504150391,2.1458137780427933e-05,0.05860649049282074,0.4409446413031666,217.0,0.039473805706341576
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,4,4,96401810,3,2,specimen_transfer:-1x0.05,636e5fcfd3366b3d,1,260785809.10612845,-1319881.1234246492,-1.6558787822723389,-0.00015687942504882812,-0.001097153639420867,0.05490407347679138,0.43856300959021866,222.33333333333334,0.03948373448504031
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,4,4,96401810,3,3,specimen_transfer:+1x0.1,b5b569bb32a5fb70,1,253783332.31706467,5682595.665639132,-1.651982069015503,0.0037398338317871094,0.0005807643756270409,0.10784108191728592,0.44232844366657215,213.33333333333334,0.0379371081882811
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,4,4,96401810,3,4,specimen_transfer:-1x0.1,5975e0e91924901c,1,262474161.43479767,-3008233.4520938694,-1.6583020687103271,-0.0025801658630371094,-0.0016564605757594109,0.09725003689527512,0.437181289604146,224.33333333333334,0.040368881691015435
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,remaining,34,96401820,3,0,mdl2,9472127bf721be07,1,2301926767.086531,0.0,-1.65572190284729,0.0,-0.0005378478090278804,0.012558109126985073,0.46566430140216325,2164.0,0.07157290216754232
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,remaining,34,96401820,3,1,specimen_transfer:+1x0.05,241ec2627e75e381,1,2301728517.01709,198250.0694413185,-1.654998779296875,0.0007231235504150391,2.1458137780427933e-05,0.05860649049282074,0.46612755589110294,2162.0,0.07120883419221487
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,remaining,34,96401820,3,2,specimen_transfer:-1x0.05,636e5fcfd3366b3d,1,2306112677.7409415,-4185910.6544103622,-1.6558787822723389,-0.00015687942504882812,-0.001097153639420867,0.05490407347679138,0.46384074391170116,2171.6666666666665,0.07229841226686541
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,remaining,34,96401820,3,3,specimen_transfer:+1x0.1,b5b569bb32a5fb70,1,2305620180.6638436,-3693413.5773124695,-1.651982069015503,0.0037398338317871094,0.0005807643756270409,0.10784108191728592,0.4647457665126482,2168.3333333333335,0.07343780592649775
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,18,remaining,34,96401820,3,4,specimen_transfer:-1x0.1,5975e0e91924901c,1,2308636813.2252235,-6710046.138692379,-1.6583020687103271,-0.0025801658630371094,-0.0016564605757594109,0.09725003689527512,0.463145410444422,2171.0,0.07411745961834358
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,1,1,96402500,3,0,mdl2,3bca89fb27e18c2d,1,87020585.83666046,0.0,-1.4938325881958008,0.0,0.0012819345574826002,0.032684434205293655,0.4699272967614012,103.0,0.04505632040050062
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,1,1,96402500,3,1,specimen_transfer:+1x0.05,a825bf48aeb8a771,1,85600481.50265305,1420104.3340074122,-1.494659423828125,-0.0008268356323242188,0.0007703041192144156,0.04559098556637764,0.4699272967614012,101.0,0.04505632040050062
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,1,1,96402500,3,2,specimen_transfer:-1x0.05,49e89435039d5a26,1,85820801.76324585,1199784.0734146088,-1.4934539794921875,0.00037860870361328125,0.0017935652285814285,0.07925586402416229,0.4699272967614012,101.0,0.04505632040050062
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,1,1,96402500,3,3,specimen_transfer:+1x0.1,85751f77ad6a58b8,1,85931428.102858,1089157.7338024527,-1.494943618774414,-0.0011110305786132812,0.00025867344811558723,0.0898766964673996,0.4699272967614012,102.0,0.04505632040050062
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,1,1,96402500,3,4,specimen_transfer:-1x0.1,2da1c544b9967e42,1,85776062.02151269,1244523.8151477724,-1.4926505088806152,0.0011820793151855469,0.0023051947355270386,0.12582729756832123,0.4699272967614012,101.0,0.045141065830721
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,4,4,96402510,3,0,mdl2,3bca89fb27e18c2d,1,275653236.61544913,0.0,-1.4938325881958008,0.0,0.0012819345574826002,0.032684434205293655,0.47589840773654757,302.0,0.0513583958150541
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,4,4,96402510,3,1,specimen_transfer:+1x0.05,a825bf48aeb8a771,1,273674849.7927631,1978386.8226860166,-1.494659423828125,-0.0008268356323242188,0.0007703041192144156,0.04559098556637764,0.4766968325957719,299.0,0.05020454047486256
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,4,4,96402510,3,2,specimen_transfer:-1x0.05,49e89435039d5a26,1,277659798.7507333,-2006562.1352841854,-1.4934539794921875,0.00037860870361328125,0.0017935652285814285,0.07925586402416229,0.47480284985041293,305.0,0.05246522377097126
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,4,4,96402510,3,3,specimen_transfer:+1x0.1,85751f77ad6a58b8,1,272941275.7535141,2711960.8619350195,-1.494943618774414,-0.0011110305786132812,0.00025867344811558723,0.0898766964673996,0.47699570208329284,298.3333333333333,0.05072466922005572
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,4,4,96402510,3,4,specimen_transfer:-1x0.1,2da1c544b9967e42,1,278916924.6289868,-3263688.0135376453,-1.4926505088806152,0.0011820793151855469,0.0023051947355270386,0.12582729756832123,0.4730096329252878,306.6666666666667,0.0530825143932557
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,remaining,27,96402520,3,0,mdl2,3bca89fb27e18c2d,1,1871180934.975942,0.0,-1.4938325881958008,0.0,0.0012819345574826002,0.032684434205293655,0.46985114910946785,1801.3333333333333,0.07068540228017475
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,remaining,27,96402520,3,1,specimen_transfer:+1x0.05,a825bf48aeb8a771,1,1870722679.447635,458255.52830696106,-1.494659423828125,-0.0008268356323242188,0.0007703041192144156,0.04559098556637764,0.4701235803041101,1801.0,0.07048850284913728
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,remaining,27,96402520,3,2,specimen_transfer:-1x0.05,49e89435039d5a26,1,1872705185.179281,-1524250.2033391,-1.4934539794921875,0.00037860870361328125,0.0017935652285814285,0.07925586402416229,0.46975350088656653,1805.0,0.07081067472958673
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,remaining,27,96402520,3,3,specimen_transfer:+1x0.1,85751f77ad6a58b8,1,1870565892.928911,615042.0470309258,-1.494943618774414,-0.0011110305786132812,0.00025867344811558723,0.0898766964673996,0.4696943688973847,1801.6666666666667,0.07086486249650688
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,25,remaining,27,96402520,3,4,specimen_transfer:-1x0.1,2da1c544b9967e42,1,1872807656.5993354,-1626721.6233935356,-1.4926505088806152,0.0011820793151855469,0.0023051947355270386,0.12582729756832123,0.4695700095202313,1804.3333333333333,0.07152157924085042
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,1,1,96403100,3,0,mdl2,fb90040fd52573dd,1,58243116.846797965,0.0,-1.0608289241790771,0.0,0.0022034747526049614,0.030016526579856873,0.463331587218439,48.0,0.053293112116641526
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,1,1,96403100,3,1,specimen_transfer:+1x0.05,d12f0676fb921ccd,1,57601051.138531566,642065.7082663998,-1.0650835037231445,-0.004254579544067383,-0.0017475639469921589,0.059325434267520905,0.463331587218439,48.0,0.053293112116641526
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,1,1,96403100,3,2,specimen_transfer:-1x0.05,405f2a30fc75306d,1,57133646.36982349,1109470.4769744724,-1.0565910339355469,0.0042378902435302734,0.006154512520879507,0.07061481475830078,0.463331587218439,47.0,0.05334675390035229
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,1,1,96403100,3,3,specimen_transfer:+1x0.1,8ae87de97f5e7f2d,1,56409000.667674325,1834116.17912364,-1.0685176849365234,-0.007688760757446289,-0.0056986031122505665,0.10932543128728867,0.463331587218439,47.0,0.053293112116641526
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,1,1,96403100,3,4,specimen_transfer:-1x0.1,a9b39973053d395f,1,56738089.541399896,1505027.3053980693,-1.0534977912902832,0.007331132888793945,0.010105551220476627,0.1136661097407341,0.463331587218439,47.0,0.05337361530715005
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,4,4,96403110,3,0,mdl2,fb90040fd52573dd,1,267710081.07697764,0.0,-1.0608289241790771,0.0,0.0022034747526049614,0.030016526579856873,0.46985930705422474,252.0,0.05592055264944743
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,4,4,96403110,3,1,specimen_transfer:+1x0.05,d12f0676fb921ccd,1,264725812.13955203,2984268.9374256134,-1.0650835037231445,-0.004254579544067383,-0.0017475639469921589,0.059325434267520905,0.47066521381265997,247.66666666666666,0.05546218746379623
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,4,4,96403110,3,2,specimen_transfer:-1x0.05,405f2a30fc75306d,1,266513556.71437135,1196524.362606287,-1.0565910339355469,0.0042378902435302734,0.006154512520879507,0.07061481475830078,0.4696175683722459,250.0,0.05643064952781135
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,4,4,96403110,3,3,specimen_transfer:+1x0.1,8ae87de97f5e7f2d,1,259397970.12059522,8312110.956382424,-1.0685176849365234,-0.007688760757446289,-0.0056986031122505665,0.10932543128728867,0.47114869117661745,238.66666666666666,0.05497862199069301
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,4,4,96403110,3,4,specimen_transfer:-1x0.1,a9b39973053d395f,1,268662560.91502553,-952479.8380478919,-1.0534977912902832,0.007331132888793945,0.010105551220476627,0.1136661097407341,0.46969825908474494,254.66666666666666,0.0561676756214744
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,remaining,21,96403120,3,0,mdl2,fb90040fd52573dd,1,1221399368.3157341,0.0,-1.0608289241790771,0.0,0.0022034747526049614,0.030016526579856873,0.490693777286994,1139.0,0.06861470531011776
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,remaining,21,96403120,3,1,specimen_transfer:+1x0.05,d12f0676fb921ccd,1,1222150380.7933598,-751012.4776256084,-1.0650835037231445,-0.004254579544067383,-0.0017475639469921589,0.059325434267520905,0.4916458328120499,1136.3333333333333,0.0676379610201012
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,remaining,21,96403120,3,2,specimen_transfer:-1x0.05,405f2a30fc75306d,1,1222479291.023057,-1079922.707322836,-1.0565910339355469,0.0042378902435302734,0.006154512520879507,0.07061481475830078,0.490243477115394,1141.0,0.06832290410630892
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,remaining,21,96403120,3,3,specimen_transfer:+1x0.1,8ae87de97f5e7f2d,1,1227220879.4067776,-5821511.091043472,-1.0685176849365234,-0.007688760757446289,-0.0056986031122505665,0.10932543128728867,0.4906933390922065,1139.6666666666667,0.06920128713939078
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,31,remaining,21,96403120,3,4,specimen_transfer:-1x0.1,a9b39973053d395f,1,1221421801.6603553,-22433.344621181488,-1.0534977912902832,0.007331132888793945,0.010105551220476627,0.1136661097407341,0.4901908993919852,1142.3333333333333,0.0685618875966928
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,1,1,96403700,3,0,mdl2,f6a274df8388889d,1,81374474.21826957,0.0,-0.9351600408554077,0.0,0.006556196138262749,0.06677220016717911,0.4521776259607173,72.0,0.059046815689582456
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,1,1,96403700,3,1,specimen_transfer:+1x0.05,a93cc0dd9297a4c6,1,79903370.49528246,1471103.7229871154,-0.9371346831321716,-0.001974642276763916,0.00466469582170248,0.039443645626306534,0.4521776259607173,70.0,0.059046815689582456
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,1,1,96403700,3,2,specimen_transfer:-1x0.05,c566f73b3ae65220,1,80453210.39528246,921263.8229871094,-0.933104932308197,0.0020551085472106934,0.008447698317468166,0.11677220463752747,0.4521776259607173,71.0,0.059046815689582456
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,1,1,96403700,3,3,specimen_transfer:+1x0.1,dd7349729b9347eb,1,79607734.76674928,1766739.451520294,-0.9388050436973572,-0.003645002841949463,0.0027731964364647865,0.0830058753490448,0.4521776259607173,70.0,0.059046815689582456
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,1,1,96403700,3,4,specimen_transfer:-1x0.1,a074dbdf7ff920e9,1,79677458.37524307,1697015.843026504,-0.9313001036643982,0.0038599371910095215,0.01033919956535101,0.16677220165729523,0.4521776259607173,70.0,0.059046815689582456
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,4,4,96403710,3,0,mdl2,f6a274df8388889d,1,312374281.43384343,0.0,-0.9351600408554077,0.0,0.006556196138262749,0.06677220016717911,0.4529863601322344,268.3333333333333,0.06289798570500325
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,4,4,96403710,3,1,specimen_transfer:+1x0.05,a93cc0dd9297a4c6,1,311253904.4640868,1120376.9697566628,-0.9371346831321716,-0.001974642276763916,0.00466469582170248,0.039443645626306534,0.45344836797112203,266.6666666666667,0.06258927412024412
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,4,4,96403710,3,2,specimen_transfer:-1x0.05,c566f73b3ae65220,1,312560899.7555684,-186618.32172495127,-0.933104932308197,0.0020551085472106934,0.008447698317468166,0.11677220463752747,0.4531183475286009,269.6666666666667,0.06250812215724495
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,4,4,96403710,3,3,specimen_transfer:+1x0.1,dd7349729b9347eb,1,311746210.4691077,628070.9647357464,-0.9388050436973572,-0.003645002841949463,0.0027731964364647865,0.0830058753490448,0.4533824787967134,268.0,0.06297883391767303
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,4,4,96403710,3,4,specimen_transfer:-1x0.1,a074dbdf7ff920e9,1,313495146.5310434,-1120865.0971999764,-0.9313001036643982,0.0038599371910095215,0.01033919956535101,0.16677220165729523,0.45285450354572737,271.3333333333333,0.06250812215724495
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,remaining,15,96403720,3,0,mdl2,f6a274df8388889d,1,1057097795.5343918,0.0,-0.9351600408554077,0.0,0.006556196138262749,0.06677220016717911,0.4670142120085105,1021.3333333333334,0.06982452215055646
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,remaining,15,96403720,3,1,specimen_transfer:+1x0.05,a93cc0dd9297a4c6,1,1058877626.6721396,-1779831.1377478838,-0.9371346831321716,-0.001974642276763916,0.00466469582170248,0.039443645626306534,0.46685668613219317,1023.6666666666666,0.07034172931462838
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,remaining,15,96403720,3,2,specimen_transfer:-1x0.05,c566f73b3ae65220,1,1057395319.967062,-297524.43267023563,-0.933104932308197,0.0020551085472106934,0.008447698317468166,0.11677220463752747,0.466959669366059,1022.6666666666666,0.07015920621113399
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,remaining,15,96403720,3,3,specimen_transfer:+1x0.1,dd7349729b9347eb,1,1059039989.0860378,-1942193.5516459942,-0.9388050436973572,-0.003645002841949463,0.0027731964364647865,0.0830058753490448,0.4667463473004549,1023.0,0.07046565938634251
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,37,remaining,15,96403720,3,4,specimen_transfer:-1x0.1,a074dbdf7ff920e9,1,1057559413.7273058,-461618.1929140091,-0.9313001036643982,0.0038599371910095215,0.01033919956535101,0.16677220165729523,0.4667496751555506,1023.6666666666666,0.07029722866749084
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,1,1,96404300,3,0,mdl2,02433edd9affa1cc,1,87884648.4727312,0.0,-0.7564547061920166,0.0,0.0015651570865884423,0.037964701652526855,0.45750418448949226,101.0,0.06676342525399129
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,1,1,96404300,3,1,specimen_transfer:+1x0.05,a2a28eaf81ea5bfa,1,87639272.05008736,245376.4226438403,-0.7592312097549438,-0.002776503562927246,-0.0008238601149059832,0.03174674138426781,0.45750418448949226,101.0,0.06676342525399129
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,1,1,96404300,3,2,specimen_transfer:-1x0.05,e80f21eb638c530f,1,87659770.93390141,224877.53882978857,-0.7539948225021362,0.002459883689880371,0.0039541758596897125,0.08451195806264877,0.45750418448949226,101.0,0.06686046511627906
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,1,1,96404300,3,3,specimen_transfer:+1x0.1,eea6d771f9981dff,1,87968223.04573284,-83574.57300163805,-0.7617969512939453,-0.005342245101928711,-0.0032128782477229834,0.06548804044723511,0.45750418448949226,102.0,0.06676342525399129
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,1,1,96404300,3,4,specimen_transfer:-1x0.1,b12ffd104ab3d7e0,1,87012567.84814921,872080.6245819926,-0.7523759007453918,0.004078805446624756,0.006343192420899868,0.13451196253299713,0.45750418448949226,100.0,0.06688476917484551
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,4,4,96404310,3,0,mdl2,02433edd9affa1cc,1,290967515.4738554,0.0,-0.7564547061920166,0.0,0.0015651570865884423,0.037964701652526855,0.46105874247479955,319.0,0.07122700079015691
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,4,4,96404310,3,1,specimen_transfer:+1x0.05,a2a28eaf81ea5bfa,1,290849818.5409344,117696.93292099237,-0.7592312097549438,-0.002776503562927246,-0.0008238601149059832,0.03174674138426781,0.46123445083702314,319.3333333333333,0.07154141277364026
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,4,4,96404310,3,2,specimen_transfer:-1x0.05,e80f21eb638c530f,1,290943142.0829773,24373.39087808132,-0.7539948225021362,0.002459883689880371,0.0039541758596897125,0.08451195806264877,0.46064844333852867,319.0,0.07109754719113824
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,4,4,96404310,3,3,specimen_transfer:+1x0.1,eea6d771f9981dff,1,291003494.74062914,-35979.26677376032,-0.7617969512939453,-0.005342245101928711,-0.0032128782477229834,0.06548804044723511,0.46141015919924677,320.6666666666667,0.07122700079015691
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,4,4,96404310,3,4,specimen_transfer:-1x0.1,b12ffd104ab3d7e0,1,291295889.11432105,-328373.6404656768,-0.7523759007453918,0.004078805446624756,0.006343192420899868,0.13451196253299713,0.460472734976305,320.0,0.07112166440524649
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,remaining,9,96404320,3,0,mdl2,02433edd9affa1cc,1,565890205.5665728,0.0,-0.7564547061920166,0.0,0.0015651570865884423,0.037964701652526855,0.4637149748230143,563.3333333333334,0.07368535638981129
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,remaining,9,96404320,3,1,specimen_transfer:+1x0.05,a2a28eaf81ea5bfa,1,564799924.6758951,1090280.8906776905,-0.7592312097549438,-0.002776503562927246,-0.0008238601149059832,0.03174674138426781,0.46365981503044124,562.0,0.0736133459634672
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,remaining,9,96404320,3,2,specimen_transfer:-1x0.05,e80f21eb638c530f,1,569045493.584854,-3155288.0182812214,-0.7539948225021362,0.002459883689880371,0.0039541758596897125,0.08451195806264877,0.4625457071359986,569.6666666666666,0.07434263873361162
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,remaining,9,96404320,3,3,specimen_transfer:+1x0.1,eea6d771f9981dff,1,562858966.3061389,3031239.2604339123,-0.7617969512939453,-0.005342245101928711,-0.0032128782477229834,0.06548804044723511,0.46387594586311875,559.0,0.07281266788773341
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,43,remaining,9,96404320,3,4,specimen_transfer:-1x0.1,b12ffd104ab3d7e0,1,569614992.5567645,-3724786.990191698,-0.7523759007453918,0.004078805446624756,0.006343192420899868,0.13451196253299713,0.4624432559604555,571.3333333333334,0.0742639448827747
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,1,1,96405100,3,0,mdl2,94ab5e5762d4dc76,1,56413993.05895138,0.0,-0.12291550636291504,0.0,-0.00034805317409336567,0.05453045293688774,0.4594381313131313,42.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,1,1,96405100,3,1,specimen_transfer:+1x0.05,8d2c590780b82f99,1,56265537.456112556,148455.6028388217,-0.12240801751613617,0.0005074888467788696,0.0003122079651802778,0.03657554090023041,0.4594381313131313,42.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,1,1,96405100,3,2,specimen_transfer:-1x0.05,74b5bc08e6dca570,1,55735812.73992661,678180.3190247715,-0.12342298030853271,-0.0005074739456176758,-0.001008314429782331,0.08097349852323532,0.4594381313131313,41.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,1,1,96405100,3,3,specimen_transfer:+1x0.1,80c9262ad134f8a3,1,56142279.08395495,271713.9749964252,-0.12152798473834991,0.0013875216245651245,0.0009724691044539213,0.06902649998664856,0.4594381313131313,42.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,1,1,96405100,3,4,specimen_transfer:-1x0.1,b93a10b296e40cd3,1,54538002.46776899,1875990.5911823884,-0.12409113347530365,-0.0011756271123886108,-0.0016685755690559745,0.13097350299358368,0.4594381313131313,39.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,4,1,96405110,3,0,mdl2,94ab5e5762d4dc76,1,56413993.05895138,0.0,-0.12291550636291504,0.0,-0.00034805317409336567,0.05453045293688774,0.4594381313131313,42.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,4,1,96405110,3,1,specimen_transfer:+1x0.05,8d2c590780b82f99,1,56265537.456112556,148455.6028388217,-0.12240801751613617,0.0005074888467788696,0.0003122079651802778,0.03657554090023041,0.4594381313131313,42.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,4,1,96405110,3,2,specimen_transfer:-1x0.05,74b5bc08e6dca570,1,55735812.73992661,678180.3190247715,-0.12342298030853271,-0.0005074739456176758,-0.001008314429782331,0.08097349852323532,0.4594381313131313,41.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,4,1,96405110,3,3,specimen_transfer:+1x0.1,80c9262ad134f8a3,1,56142279.08395495,271713.9749964252,-0.12152798473834991,0.0013875216245651245,0.0009724691044539213,0.06902649998664856,0.4594381313131313,42.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,4,1,96405110,3,4,specimen_transfer:-1x0.1,b93a10b296e40cd3,1,54538002.46776899,1875990.5911823884,-0.12409113347530365,-0.0011756271123886108,-0.0016685755690559745,0.13097350299358368,0.4594381313131313,39.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,remaining,1,96405120,3,0,mdl2,94ab5e5762d4dc76,1,56413993.05895138,0.0,-0.12291550636291504,0.0,-0.00034805317409336567,0.05453045293688774,0.4594381313131313,42.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,remaining,1,96405120,3,1,specimen_transfer:+1x0.05,8d2c590780b82f99,1,56265537.456112556,148455.6028388217,-0.12240801751613617,0.0005074888467788696,0.0003122079651802778,0.03657554090023041,0.4594381313131313,42.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,remaining,1,96405120,3,2,specimen_transfer:-1x0.05,74b5bc08e6dca570,1,55735812.73992661,678180.3190247715,-0.12342298030853271,-0.0005074739456176758,-0.001008314429782331,0.08097349852323532,0.4594381313131313,41.0,0.07219333129397369
gcn_residual_mdl2_network_ddpg_afd,50,routing_persistent_hotspot_cluster1,final,51,remaining,1,96405120,3,3,specimen_transfer:+1x0.1,80c9262ad134f8a3,1,56142279.08395495,271713.9749964252,-0.12152798473834991,0.0013875216245651245,0.0009724691044539213,0.06902649998664856,0.4594381313131313,42.0,0.07219333129397369
